,cusip_id,bond_sym_id,company_symbol,trd_exctn_dt,trd_exctn_tm,trd_rpt_dt,trd_rpt_tm,msg_seq_nb,trc_st,scrty_type_cd,wis_fl,cmsn_trd,entrd_vol_qt,rptd_pr,yld_sign_cd,yld_pt,asof_cd,days_to_sttl_ct,sale_cndtn_cd,sale_cndtn2_cd,rpt_side_cd,buy_cmsn_rt,buy_cpcty_cd,sell_cmsn_rt,sell_cpcty_cd,cntra_mp_id,agu_qsr_id,spcl_trd_fl,trdg_mkt_cd,dissem_fl,orig_msg_seq_nb,bloomberg_identifier,sub_prdct,stlmnt_dt,trd_mod_3,trd_mod_4,rptg_party_type,lckd_in_ind,ats_indicator,pr_trd_dt,first_trade_ctrl_date,first_trade_ctrl_num
622929,931142BE2,WMT.GO,WMT,2002-07-05,45921.0,2002-07-05,45939.0,6006,T,C,N,N,5000.0,109.328999,+,5.27828,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
622930,931142BE2,WMT.GO,WMT,2002-07-05,46680.0,2002-07-05,47557.0,6573,T,C,N,N,5000.0,108.549,+,5.4052,,0.0,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
622931,931142BE2,WMT.GO,WMT,2002-07-05,46680.0,2002-07-05,47559.0,6574,T,C,N,N,5000.0,109.329,+,5.2783,,0.0,@,,S,,A,,A,D,,,S1,Y,,,,,,,,,,,,
622932,931142BE2,WMT.GO,WMT,2002-07-05,49740.0,2002-07-05,51328.0,7602,T,C,N,N,18000.0,109.7,+,5.218,,0.0,A,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
622933,931142BE2,WMT.GO,WMT,2002-07-05,49740.0,2002-07-05,51334.0,7666,T,C,N,N,22000.0,110.65,+,5.066,,0.0,A,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
622934,931142BE2,WMT.GO,WMT,2002-07-05,50280.0,2002-07-05,52420.0,7894,T,C,N,N,7000.0,109.195,+,5.3,,0.0,A,,S,,P,,A,D,,,S1,Y,,,,,,,,,,,,
622935,931142BE2,WMT.GO,WMT,2002-07-05,53866.0,2002-07-05,53866.0,8180,T,C,N,N,22000.0,110.65,+,5.066,,0.0,A,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
622936,931142BE2,WMT.GO,WMT,2002-07-05,53930.0,2002-07-05,53931.0,8195,T,C,N,N,18000.0,109.7,+,5.218,,0.0,A,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
624370,931142BF9,WMT.GP,WMT,2002-07-05,28708.0,2002-07-05,29012.0,102,T,C,N,N,50000.0,116.421,+,6.288,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
624371,931142BF9,WMT.GP,WMT,2002-07-05,28708.0,2002-07-05,29013.0,103,T,C,N,N,50000.0,117.421,+,6.221,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
624372,931142BF9,WMT.GP,WMT,2002-07-05,33237.0,2002-07-05,33255.0,610,T,C,N,N,24000.0,115.91,+,6.323,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
624373,931142BF9,WMT.GP,WMT,2002-07-05,33237.0,2002-07-05,33259.0,611,T,C,N,N,24000.0,116.91,+,6.255,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
624374,931142BF9,WMT.GP,WMT,2002-07-05,40544.0,2002-07-05,40620.0,3323,T,C,N,N,420000.0,114.887,+,6.394006,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
624775,931142BN2,WMT.GT,WMT,2002-07-05,32095.0,2002-07-05,38191.0,2302,T,C,N,N,1000000.0,104.0,+,4.363029,,0.0,Z,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
624777,931142BN2,WMT.GT,WMT,2002-07-05,33977.0,2002-07-05,37618.0,2042,T,C,N,N,1000000.0,104.180999,+,4.315074,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
624778,931142BN2,WMT.GT,WMT,2002-07-05,37332.0,2002-07-05,37371.0,1891,T,C,N,N,1000000.0,104.201,+,4.309782,,0.0,@,,B,,P,,P,D,,,S1,Y,,,,,,,,,,,,
624779,931142BN2,WMT.GT,WMT,2002-07-05,38820.0,2002-07-05,44169.0,4999,T,C,N,N,10000.0,105.153,+,4.059,,0.0,Z,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
624780,931142BN2,WMT.GT,WMT,2002-07-05,38852.0,2002-07-05,41865.0,3983,T,C,N,N,250000.0,104.969,+,4.107,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
624781,931142BN2,WMT.GT,WMT,2002-07-05,38852.0,2002-07-05,41866.0,3984,T,C,N,N,250000.0,104.969,+,4.107,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
624784,931142BN2,WMT.GT,WMT,2002-07-05,43080.0,2002-07-05,44164.0,4958,T,C,N,N,10000.0,105.153,+,4.059,,0.0,@,,B,,A,,P,D,,,S1,N,,,,,,,,,,,,
624785,931142BN2,WMT.GT,WMT,2002-07-05,43080.0,2002-07-05,44179.0,5074,T,C,N,N,10000.0,105.153,+,4.059,,0.0,@,,S,,P,,A,C,,,S1,Y,,,,,,,,,,,,
624786,931142BN2,WMT.GT,WMT,2002-07-05,43941.0,2002-07-05,44128.0,4913,T,C,N,N,1000000.0,104.180999,+,4.315074,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
624787,931142BN2,WMT.GT,WMT,2002-07-05,44040.0,2002-07-05,54924.0,8299,T,C,N,N,6000.0,103.936,+,4.38,,0.0,Z,A,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
624788,931142BN2,WMT.GT,WMT,2002-07-05,44499.0,2002-07-05,44588.0,5316,T,C,N,N,1000000.0,104.200999,+,4.309781,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
624789,931142BN2,WMT.GT,WMT,2002-07-05,44755.0,2002-07-05,44828.0,5452,T,C,N,N,25000.0,102.424,+,4.784835,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
624790,931142BN2,WMT.GT,WMT,2002-07-05,44755.0,2002-07-05,44828.0,5471,C,C,N,N,25000.0,102.424,+,4.784835,,,@,,S,,P,,P,C,,,S1,Y,5452.0,,,,,,,,,,,
624791,931142BN2,WMT.GT,WMT,2002-07-05,46500.0,2002-07-05,46750.0,6326,T,C,N,N,25000.0,104.3,+,4.284,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
624792,931142BN2,WMT.GT,WMT,2002-07-05,46601.0,2002-07-05,46626.0,6286,T,C,N,N,25000.0,104.3,+,4.28367,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
624793,931142BN2,WMT.GT,WMT,2002-07-05,46800.0,2002-07-05,46901.0,6378,T,C,N,N,25000.0,105.05,+,4.086,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
624794,931142BN2,WMT.GT,WMT,2002-07-05,50280.0,2002-07-05,52420.0,7890,T,C,N,N,6000.0,103.936,+,4.38,,0.0,A,,S,,P,,A,D,,,S1,Y,,,,,,,,,,,,
625490,931142BQ5,WMT.GV,WMT,2002-07-05,36295.0,2002-07-05,36346.0,1539,T,C,N,N,10000.0,101.671,+,3.544,,0.0,@,,B,,A,,P,D,,,S1,N,,,,,,,,,,,,
625491,931142BQ5,WMT.GV,WMT,2002-07-05,37530.0,2002-07-05,37533.0,1992,T,C,N,N,60000.0,101.781999,+,3.498332,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
625492,931142BQ5,WMT.GV,WMT,2002-07-05,38280.0,2002-07-05,41119.0,3548,T,C,N,N,60000.0,101.782,+,3.498,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
625493,931142BQ5,WMT.GV,WMT,2002-07-05,40974.0,2002-07-05,40978.0,3464,T,C,N,N,100000.0,101.766,+,3.504052,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
625494,931142BQ5,WMT.GV,WMT,2002-07-05,41520.0,2002-07-05,44169.0,5002,T,C,N,N,10000.0,101.671,+,3.538,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
625495,931142BQ5,WMT.GV,WMT,2002-07-05,43412.0,2002-07-05,43412.0,4672,T,C,N,N,5000.0,102.125,+,3.382,,0.0,N,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
625496,931142BQ5,WMT.GV,WMT,2002-07-05,43608.0,2002-07-05,43608.0,4753,T,C,N,N,10000.0,102.125,+,3.382,,0.0,N,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
625497,931142BQ5,WMT.GV,WMT,2002-07-05,46980.0,2002-07-05,47038.0,6420,T,C,N,N,50000.0,101.406,+,3.633,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
626629,93114KAA1,WMT.GW,WMT,2002-07-02,57480.0,2002-07-05,51684.0,7770,T,C,N,N,200000.0,103.0,+,,R,0.0,A,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
626669,934488AH0,PFE.GC,PFE,2002-07-05,33801.0,2002-07-05,33805.0,833,T,C,N,N,25000.0,100.498,+,3.768329,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
626816,93884PDD9,WGL.HI,WGL,2002-07-05,49823.0,2002-07-05,49826.0,7343,T,C,N,Y,9000.0,108.625,+,5.651,,0.0,@,,S,,P,2.0,P,C,,,S1,N,,,,,,,,,,,,
626817,93884PDD9,WGL.HI,WGL,2002-07-05,50855.0,2002-07-05,50880.0,7494,T,C,N,N,200000.0,104.0,+,6.032892,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
626818,93884PDD9,WGL.HI,WGL,2002-07-05,50882.0,2002-07-05,50902.0,7496,T,C,N,N,200000.0,104.125,+,6.014417,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
626819,93884PDD9,WGL.HI,WGL,2002-07-05,50882.0,2002-07-05,50902.0,7501,C,C,N,N,200000.0,104.125,+,6.014417,,,@,,S,,P,,P,C,,,S1,N,7496.0,,,,,,,,,,,
627294,93933WAA4,WM.HV,WM,2002-07-05,41073.0,2002-07-05,41082.0,3523,T,C,N,Y,10000.0,110.702,+,5.639,,0.0,@,,S,,P,2.125,P,C,,,S1,Y,,,,,,,,,,,,
627295,93933WAA4,WM.HV,WM,2002-07-05,49536.0,2002-07-05,49539.0,7294,T,C,N,Y,9000.0,110.702,+,5.639,,0.0,@,,S,,P,2.125,P,C,,,S1,Y,,,,,,,,,,,,
627468,941053AB6,WCNX.GB,WCNX,2002-07-05,39830.0,2002-07-05,39956.0,3003,T,C,N,N,13000.0,106.5,+,3.635,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
627579,94106KAA9,WMI.GQ,WMI,2002-07-05,38612.0,2002-07-05,38615.0,2442,T,C,N,Y,25000.0,99.8,+,13.407,,0.0,@,,B,0.1,P,,P,C,,,S1,N,,,,,,,,,,,,
627815,947074AB6,WFT.GD,WFT,2002-07-05,24947.0,2002-07-05,37274.0,1862,T,C,N,N,3000.0,61.75,+,,,0.0,Z,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
627816,947074AB6,WFT.GD,WFT,2002-07-05,36001.0,2002-07-05,37933.0,2170,T,C,N,N,2000000.0,63.1875,+,0.417683,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
627856,947423AJ8,WBB.GE,WBB,2002-07-05,49336.0,2002-07-05,49336.0,7202,T,C,N,N,1000.0,105.125,+,7.906,,0.0,@,,S,,P,,A,C,,,S1,N,,,,,,,,,,,,
627872,947423AF6,WBB.GC,WBB,2002-07-05,49260.0,2002-07-05,49626.0,7315,T,C,N,N,5000.0,100.875,+,8.706,,0.0,@,,S,,P,,A,C,,,S1,N,,,,,,,,,,,,
627873,947423AF6,WBB.GC,WBB,2002-07-05,49284.0,2002-07-05,49284.0,7193,T,C,N,N,3000.0,100.875,+,8.706,,0.0,@,,S,,P,,A,C,,,S1,N,,,,,,,,,,,,
627874,947423AF6,WBB.GC,WBB,2002-07-05,49295.0,2002-07-05,49295.0,7196,T,C,N,N,5000.0,100.875,+,8.706,,0.0,@,,S,,P,,A,C,,,S1,N,,,,,,,,,,,,
627904,947423AJ8,WBB.GE,WBB,2002-07-02,33691.0,2002-07-05,39980.0,3014,T,C,N,N,2500000.0,106.25,+,7.014019,A,0.0,N,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
628436,94973HAA6,WLP.GA,WLP,2002-07-03,50043.0,2002-07-05,50081.0,7375,T,C,N,N,2000.0,100.0,+,,A,2.0,R,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
628437,94973HAA6,WLP.GA,WLP,2002-07-03,53092.0,2002-07-05,53120.0,7996,T,C,N,N,2000.0,100.0,+,,A,2.0,R,A,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
628484,94973HAB4,WLP.GB,WLP,2002-07-05,37677.0,2002-07-05,37678.0,2069,T,C,N,N,5000.0,104.944999,+,4.973094,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
628606,949740BX1,WFC.HS,WFC,2002-07-05,32220.0,2002-07-05,32222.0,460,T,C,N,N,20000.0,103.45,+,2.287,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
628607,949740BX1,WFC.HS,WFC,2002-07-05,34077.0,2002-07-05,34079.0,893,T,C,N,N,12000.0,102.202299,+,3.909517,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
628608,949740BX1,WFC.HS,WFC,2002-07-05,34369.0,2002-07-05,34371.0,952,T,C,N,N,16000.0,102.202299,+,3.909517,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
628609,949740BX1,WFC.HS,WFC,2002-07-05,34642.0,2002-07-05,34644.0,1023,T,C,N,N,2000.0,102.202299,+,3.909517,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
628610,949740BX1,WFC.HS,WFC,2002-07-05,38145.0,2002-07-05,44491.0,5255,T,C,N,N,535000.0,103.269999,+,2.518926,,0.0,Z,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
628611,949740BX1,WFC.HS,WFC,2002-07-05,38204.0,2002-07-05,44493.0,5257,T,C,N,N,535000.0,103.626,+,2.060548,,0.0,Z,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
628643,949740BY9,WFC.HT,WFC,2002-07-01,56765.0,2002-07-05,41411.0,3789,T,C,N,N,380000.0,104.53,+,2.613551,R,2.0,R,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
628659,949740BY9,WFC.HT,WFC,2002-07-05,46619.0,2002-07-05,47851.0,6782,T,C,N,N,50000.0,104.409999,+,2.668914,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
628703,949740BZ6,WFC.HU,WFC,2002-07-05,38100.0,2002-07-05,38152.0,2281,T,C,N,N,10000.0,108.384,+,4.4071,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
628704,949740BZ6,WFC.HU,WFC,2002-07-05,38100.0,2002-07-05,38154.0,2282,T,C,N,N,10000.0,107.84,+,4.5598,,0.0,@,,B,,A,,A,D,,,S1,N,,,,,,,,,,,,
628705,949740BZ6,WFC.HU,WFC,2002-07-05,38130.0,2002-07-05,38132.0,2274,T,C,N,N,10000.0,107.84,+,4.559824,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
628920,949740CD4,WFC.HW,WFC,2002-07-05,39525.0,2002-07-05,39615.0,2886,T,C,N,N,30000.0,106.862,+,4.868426,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
628953,949740CF9,WFC.HX,WFC,2002-07-05,41279.0,2002-07-05,41366.0,3767,T,C,N,N,25000.0,100.525,+,2.853547,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
629077,949746AA9,WFC.IA,WFC,2002-07-05,48533.0,2002-07-05,48536.0,6997,T,C,N,Y,100000.0,106.894,+,3.118,,0.0,@,,S,,P,0.1,P,C,,,S1,Y,,,,,,,,,,,,
629660,949746CE9,WFC.IE,WFC,2002-07-05,42304.0,2002-07-05,42307.0,4152,T,C,N,Y,7000.0,110.77,+,5.177,,0.0,@,,S,,P,2.2,P,C,,,S1,N,,,,,,,,,,,,
629906,949746CH2,WFC.IF,WFC,2002-07-05,33369.0,2002-07-05,33372.0,714,T,C,N,N,15000.0,102.651923,+,4.479073,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
629907,949746CH2,WFC.IF,WFC,2002-07-05,39420.0,2002-07-05,54924.0,8310,T,C,N,N,5000.0,101.65,+,4.72,,0.0,Z,A,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
629908,949746CH2,WFC.IF,WFC,2002-07-05,39420.0,2002-07-05,54927.0,8346,T,C,N,N,10000.0,102.133,+,4.604,,0.0,Z,A,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
629909,949746CH2,WFC.IF,WFC,2002-07-05,40863.0,2002-07-05,40929.0,3436,T,C,N,N,50000.0,104.064,+,4.143881,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
629910,949746CH2,WFC.IF,WFC,2002-07-05,42618.0,2002-07-05,42621.0,4327,T,C,N,Y,10000.0,104.677,+,4.289,,0.0,@,,S,,P,1.225,P,C,,,S1,Y,,,,,,,,,,,,
629911,949746CH2,WFC.IF,WFC,2002-07-05,45149.0,2002-07-05,45251.0,5643,T,C,N,N,25000.0,102.564,+,4.500125,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
629912,949746CH2,WFC.IF,WFC,2002-07-05,45600.0,2002-07-05,45670.0,5890,T,C,N,N,5000.0,102.68,+,4.4725,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
629913,949746CH2,WFC.IF,WFC,2002-07-05,45600.0,2002-07-05,45672.0,5891,T,C,N,N,5000.0,101.581,+,4.7371,,0.0,@,,B,,A,,A,D,,,S1,N,,,,,,,,,,,,
629914,949746CH2,WFC.IF,WFC,2002-07-05,45647.0,2002-07-05,45647.0,5880,T,C,N,N,5000.0,101.581,+,4.736942,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
629915,949746CH2,WFC.IF,WFC,2002-07-05,52809.0,2002-07-05,52810.0,7945,T,C,N,N,10000.0,102.133,+,4.604,,0.0,A,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
629916,949746CH2,WFC.IF,WFC,2002-07-05,53031.0,2002-07-05,53034.0,7972,T,C,N,N,5000.0,101.65,+,4.72,,0.0,A,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
630674,949748AF4,WFC.II,WFC,2002-07-05,36237.0,2002-07-05,36246.0,1496,T,C,N,Y,7000.0,109.98,+,5.289,,0.0,@,,S,,P,2.075,P,C,,,S1,Y,,,,,,,,,,,,
630675,949748AF4,WFC.II,WFC,2002-07-05,44656.0,2002-07-05,44687.0,5347,T,C,N,N,35000.0,104.977999,+,5.706,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
630676,949748AF4,WFC.II,WFC,2002-07-05,44751.0,2002-07-05,45991.0,6025,T,C,N,N,35000.0,104.978,+,,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
630677,949748AF4,WFC.II,WFC,2002-07-05,44751.0,2002-07-05,45991.0,6026,T,C,N,N,35000.0,104.978,+,5.706,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
631028,94974BAN0,WFC.IM,WFC,2002-07-05,38416.0,2002-07-05,44496.0,5260,T,C,N,N,1000000.0,101.543,+,2.809909,,0.0,Z,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
631029,94974BAN0,WFC.IM,WFC,2002-07-05,38494.0,2002-07-05,44525.0,5276,T,C,N,N,1000000.0,102.001,+,2.38958,,0.0,Z,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
631126,94974BAQ3,WFC.JK,WFC,2002-07-05,28800.0,2002-07-05,30580.0,281,T,C,N,N,80000.0,102.55,+,,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
631127,94974BAQ3,WFC.JK,WFC,2002-07-05,39585.0,2002-07-05,39609.0,2880,T,C,N,N,2000.0,102.211,+,4.022941,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
631128,94974BAQ3,WFC.JK,WFC,2002-07-05,41525.0,2002-07-05,41530.0,3847,T,C,N,N,20000.0,102.711,+,3.850078,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
631129,94974BAQ3,WFC.JK,WFC,2002-07-05,43866.0,2002-07-05,43931.0,4848,T,C,N,N,300000.0,102.711,+,3.850078,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
631268,94974XAA0,WFC.JB,WFC,2002-07-03,23934.0,2002-07-05,27919.0,13,T,C,N,Y,13000.0,113.5,+,7.092,A,2.0,R,,S,,P,3.5,P,C,,,S1,N,,,,,,,,,,,,
631271,94974XAA0,WFC.JB,WFC,2002-07-03,46579.0,2002-07-05,46581.0,6270,T,C,N,Y,31000.0,113.5,+,7.092,R,0.0,@,,S,,P,3.5,P,C,,,S1,N,,,,,,,,,,,,
631272,94974XAA0,WFC.JB,WFC,2002-07-03,46579.0,2002-07-05,46584.0,6272,T,C,N,Y,36000.0,113.5,+,7.092,R,0.0,@,,S,,P,3.5,P,C,,,S1,N,,,,,,,,,,,,
631278,94974XAA0,WFC.JB,WFC,2002-07-05,44418.0,2002-07-05,44420.0,5225,T,C,N,Y,25000.0,113.5,+,7.092,,0.0,@,,S,,P,3.5,P,C,,,S1,N,,,,,,,,,,,,
631279,94974XAA0,WFC.JB,WFC,2002-07-05,45058.0,2002-07-05,45061.0,5561,T,C,N,N,1000.0,106.5,+,7.381,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
631280,94974XAA0,WFC.JB,WFC,2002-07-05,45121.0,2002-07-05,45126.0,5587,T,C,N,Y,5000.0,113.5,+,7.092,,0.0,@,,S,,P,3.5,P,C,,,S1,N,,,,,,,,,,,,
631445,94975CAE7,WFC.JF,WFC,2002-07-05,41700.0,2002-07-05,41997.0,4028,T,C,N,N,1000000.0,104.22,+,3.038,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
631446,94975CAE7,WFC.JF,WFC,2002-07-05,41700.0,2002-07-05,44428.0,5228,T,C,N,N,1000000.0,104.055,+,3.13,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
631447,94975CAE7,WFC.JF,WFC,2002-07-05,41757.0,2002-07-05,42024.0,4042,T,C,N,N,1000000.0,104.055,+,3.13014,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
631448,94975CAE7,WFC.JF,WFC,2002-07-05,42811.0,2002-07-05,42919.0,4431,T,C,N,N,50000.0,104.03,+,3.14405,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
631449,94975CAE7,WFC.JF,WFC,2002-07-05,44256.0,2002-07-05,44257.0,5139,T,C,N,N,100000.0,102.75,+,3.862105,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
631633,94975CAJ6,WFC.JL,WFC,2002-07-05,38700.0,2002-07-05,50797.0,7492,T,C,N,Y,25000.0,105.62,+,5.5,,0.0,Z,,S,,P,1.0,P,C,,,S1,N,,,,,,,,,,,,
631634,94975CAJ6,WFC.JL,WFC,2002-07-05,38714.0,2002-07-05,39913.0,2978,T,C,N,N,25000.0,102.912999,+,5.730111,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
631635,94975CAJ6,WFC.JL,WFC,2002-07-05,39300.0,2002-07-05,50688.0,7474,T,C,N,N,25000.0,102.91,+,5.73,,0.0,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
631766,94975CAK3,WFC.JN,WFC,2002-07-05,39135.0,2002-07-05,39138.0,2673,T,C,N,N,100000.0,100.233999,+,4.820153,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
631767,94975CAK3,WFC.JN,WFC,2002-07-05,43080.0,2002-07-05,43139.0,4539,T,C,N,N,50000.0,100.547,+,4.7482,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
631768,94975CAK3,WFC.JN,WFC,2002-07-05,43080.0,2002-07-05,43141.0,4541,T,C,N,N,50000.0,100.271,+,4.8116,,0.0,@,,B,,A,,A,D,,,S1,N,,,,,,,,,,,,
631769,94975CAK3,WFC.JN,WFC,2002-07-05,43102.0,2002-07-05,43103.0,4528,T,C,N,N,50000.0,100.271,+,4.811634,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
632186,956279AT0,AEP.JB,AEP,2002-07-01,50190.0,2002-07-05,50228.0,7426,T,C,N,N,30000.0,107.361133,+,1.375,A,0.0,@,,B,,A,,P,D,,,S1,N,,,,,,,,,,,,
632450,959425AK5,WR.GD,WR,2002-07-05,47393.0,2002-07-05,47395.0,6545,T,C,N,N,8000.0,87.0,+,9.71,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
632606,960402AQ8,VIA.GR,VIA,2002-07-05,39966.0,2002-07-05,39969.0,3008,T,C,N,N,17000.0,116.715,+,6.350043,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
632746,960402AR6,VIA.GS,VIA,2002-07-05,33519.0,2002-07-05,33605.0,760,T,C,N,N,10000.0,102.0,+,5.042339,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
632747,960402AR6,VIA.GS,VIA,2002-07-05,35532.0,2002-07-05,35646.0,1298,T,C,N,N,100000.0,104.254,+,3.050516,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
632978,961548AT1,MWV.GU,MWV,2002-07-02,45644.0,2002-07-05,49133.0,7157,T,C,N,N,162000.0,104.049999,+,4.999994,A,0.0,N,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
632981,961548AT1,MWV.GU,MWV,2002-07-02,52301.0,2002-07-05,49072.0,7142,T,C,N,N,162000.0,104.049999,+,4.999994,R,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
633021,961548AY0,MWV.GZ,MWV,2002-07-03,49243.0,2002-07-05,49244.0,7183,T,C,N,N,25000.0,108.282,+,7.258,A,2.0,R,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
633022,961548AY0,MWV.GZ,MWV,2002-07-03,49322.0,2002-07-05,49330.0,7201,T,C,N,N,25000.0,108.282,+,7.258,A,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
633054,962166AP9,WY.GE,WY,2002-07-05,39128.0,2002-07-05,39128.0,2669,T,C,N,N,2000.0,102.197,+,5.0,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
633067,962166AQ7,WY.GF,WY,2002-07-05,42279.0,2002-07-05,42280.0,4142,T,C,N,N,25000.0,107.628647,+,6.49437,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
633178,962166AS3,WY.GH,WY,2002-07-05,46514.0,2002-07-05,48094.0,6844,T,C,N,N,150000.0,100.0,+,7.12,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
633609,967446AA3,WIKS.GA,WIKS,2002-07-03,44340.0,2002-07-05,48925.0,7107,T,C,N,N,10000.0,31.0,+,,A,0.0,@,,S,,P,,A,C,,,S1,N,,,,,,,,,,,,
